Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Has Promotion,Age Group,Gender Binary,Subscription Status Binary,Has Promotion Binary
2117,67,Male,Jacket,Outerwear,23.0,Kansas,M,Teal,Summer,2.9,No,PayPal,Express,50,Debit Card,Bi-Weekly,No,Seniors (65+),1,0,0
2118,27,Male,Dress,Clothing,28.0,Colorado,L,Brown,Summer,3.8,No,Bank Transfer,Free Shipping,11,Debit Card,Annually,No,Young Adults (18-29),1,0,0
2119,60,Male,Socks,Clothing,44.0,Georgia,M,Olive,Fall,4.2,No,Bank Transfer,2-Day Shipping,28,Debit Card,Quarterly,No,Middle age (50-64),1,0,0
2120,58,Male,Jewelry,Accessories,57.0,Nebraska,M,Indigo,Spring,3.5,No,Debit Card,Store Pickup,36,Venmo,Bi-Weekly,No,Middle age (50-64),1,0,0
2121,53,Male,Scarf,Accessories,98.0,Missouri,S,Red,Fall,3.1,No,Venmo,Next Day Air,38,PayPal,Quarterly,No,Middle age (50-64),1,0,0
2122,43,Male,Backpack,Accessories,68.0,Alaska,M,Olive,Winter,3.5,No,Credit Card,2-Day Shipping,32,Bank Transfer,Monthly,No,Adults (30-49),1,0,0
2123,32,Male,Jacket,Outerwear,36.0,Virginia,L,Teal,Fall,4.0,No,PayPal,Express,42,Debit Card,Weekly,No,Adults (30-49),1,0,0
2124,54,Male,Coat,Outerwear,71.0,Nebraska,L,Cyan,Spring,3.7,No,Cash,Express,22,Debit Card,Bi-Weekly,No,Middle age (50-64),1,0,0
2125,47,Male,Skirt,Clothing,60.0,Rhode Island,M,Teal,Fall,4.2,No,Venmo,Next Day Air,22,Venmo,Quarterly,No,Adults (30-49),1,0,0
2126,57,Male,Coat,Outerwear,87.0,New Hampshire,M,Beige,Fall,4.8,No,Credit Card,Store Pickup,31,PayPal,Quarterly,No,Middle age (50-64),1,0,0
2127,63,Male,Shoes,Footwear,38.0,Alabama,XL,Magenta,Winter,4.1,No,PayPal,Express,28,Credit Card,Monthly,No,Middle age (50-64),1,0,0
2128,70,Male,Boots,Footwear,45.0,North Carolina,M,Indigo,Spring,4.5,No,Credit Card,2-Day Shipping,40,Debit Card,Weekly,No,Seniors (65+),1,0,0
2129,62,Male,Coat,Outerwear,47.0,New Mexico,L,Cyan,Fall,2.7,No,PayPal,2-Day Shipping,21,PayPal,Weekly,No,Middle age (50-64),1,0,0
2130,40,Male,Skirt,Clothing,57.0,Minnesota,L,Orange,Fall,2.8,No,Credit Card,Store Pickup,12,PayPal,Every 3 Months,No,Adults (30-49),1,0,0
2131,25,Male,Backpack,Accessories,68.0,Arizona,L,Violet,Summer,3.7,No,Debit Card,Free Shipping,33,Credit Card,Annually,No,Young Adults (18-29),1,0,0
2132,19,Male,Shorts,Clothing,52.0,Montana,M,Red,Fall,3.6,No,Credit Card,Express,9,Bank Transfer,Fortnightly,No,Young Adults (18-29),1,0,0
2133,25,Male,Skirt,Clothing,87.0,Vermont,M,Magenta,Fall,4.7,No,PayPal,2-Day Shipping,15,Debit Card,Weekly,No,Young Adults (18-29),1,0,0
2134,21,Male,Hat,Accessories,34.0,Maine,M,Olive,Summer,3.8,No,PayPal,Standard,13,Bank Transfer,Annually,No,Young Adults (18-29),1,0,0
2135,55,Male,Sandals,Footwear,41.0,Virginia,XL,Maroon,Winter,2.9,No,Venmo,Standard,35,Credit Card,Fortnightly,No,Middle age (50-64),1,0,0
2136,34,Male,Sunglasses,Accessories,94.0,California,S,Yellow,Winter,4.6,No,Credit Card,Next Day Air,1,Debit Card,Every 3 Months,No,Adults (30-49),1,0,0
2137,47,Male,Sunglasses,Accessories,93.0,New York,M,Red,Summer,2.8,No,Bank Transfer,Standard,25,Bank Transfer,Fortnightly,No,Adults (30-49),1,0,0
2138,27,Male,Socks,Clothing,51.0,Indiana,XL,Purple,Winter,4.6,No,Bank Transfer,2-Day Shipping,20,Credit Card,Every 3 Months,No,Young Adults (18-29),1,0,0
2139,67,Male,Sweater,Clothing,42.0,Mississippi,M,Teal,Fall,2.8,No,Venmo,Next Day Air,36,Venmo,Quarterly,No,Seniors (65+),1,0,0
2140,40,Male,Boots,Footwear,95.0,New York,M,Red,Winter,3.0,No,Credit Card,Free Shipping,33,Cash,Weekly,No,Adults (30-49),1,0,0
2141,53,Male,Handbag,Accessories,90.0,New Mexico,M,Brown,Fall,3.7,No,Cash,Standard,36,Cash,Fortnightly,No,Middle age (50-64),1,0,0
2142,24,Male,Dress,Clothing,98.0,Kentucky,M,Peach,Winter,4.1,No,Credit Card,2-Day Shipping,32,PayPal,Annually,No,Young Adults (18-29),1,0,0
2143,47,Male,Hat,Accessories,39.0,North Dakota,M,Maroon,Winter,4.3,No,Venmo,Next Day Air,21,Venmo,Quarterly,No,Adults (30-49),1,0,0
2144,53,Male,Sandals,Footwear,66.0,Arkansas,L,Red,Fall,3.8,No,Debit Card,Next Day Air,48,Venmo,Bi-Weekly,No,Middle age (50-64),1,0,0
2145,47,Male,Shoes,Footwear,23.0,Maryland,L,Orange,Winter,3.7,No,Cash,Free Shipping,25,PayPal,Quarterly,No,Adults (30-49),1,0,0
2146,38,Male,Skirt,Clothing,73.0,Connecticut,S,White,Winter,4.8,No,Debit Card,Standard,32,PayPal,Annually,No,Adults (30-49),1,0,0
2147,48,Male,Sunglasses,Accessories,23.0,Utah,XL,White,Summer,4.6,No,Debit Card,Standard,45,PayPal,Every 3 Months,No,Adults (30-49),1,0,0
2148,47,Male,Skirt,Clothing,43.0,Missouri,S,Charcoal,Fall,4.8,No,PayPal,Standard,4,Cash,Fortnightly,No,Adults (30-49),1,0,0
2149,19,Male,T-shirt,Clothing,45.0,Nebraska,XL,Turquoise,Winter,4.6,No,PayPal,2-Day Shipping,19,PayPal,Bi-Weekly,No,Young Adults (18-29),1,0,0
2150,38,Male,Sandals,Footwear,21.0,Hawaii,L,Orange,Winter,4.0,No,Bank Transfer,Standard,1,Bank Transfer,Weekly,No,Adults (30-49),1,0,0
2151,57,Male,Shirt,Clothing,40.0,Illinois,M,Orange,Spring,2.6,No,PayPal,2-Day Shipping,12,Cash,Weekly,No,Middle age (50-64),1,0,0
2152,70,Male,Jeans,Clothing,58.0,Vermont,L,Brown,Fall,2.6,No,Venmo,2-Day Shipping,18,Venmo,Monthly,No,Seniors (65+),1,0,0
2153,38,Male,Shorts,Clothing,48.0,New Jersey,L,Magenta,Summer,4.5,No,Bank Transfer,Next Day Air,43,Bank Transfer,Bi-Weekly,No,Adults (30-49),1,0,0
2154,35,Male,Shirt,Clothing,94.0,Kentucky,M,Violet,Fall,4.2,No,Credit Card,Free Shipping,31,PayPal,Annually,No,Adults (30-49),1,0,0
2155,46,Male,Scarf,Accessories,74.0,Wyoming,M,Violet,Spring,3.4,No,Debit Card,Store Pickup,33,Cash,Every 3 Months,No,Adults (30-49),1,0,0
2156,32,Male,Handbag,Accessories,51.0,Hawaii,L,Yellow,Fall,3.7,No,Debit Card,Store Pickup,46,PayPal,Monthly,No,Adults (30-49),1,0,0
2157,38,Male,Skirt,Clothing,83.0,Missouri,M,Maroon,Winter,3.6,No,PayPal,Next Day Air,41,Debit Card,Bi-Weekly,No,Adults (30-49),1,0,0
2158,41,Male,Handbag,Accessories,68.0,Mississippi,L,Turquoise,Winter,4.0,No,Debit Card,Next Day Air,41,Venmo,Fortnightly,No,Adults (30-49),1,0,0
2159,19,Male,Gloves,Accessories,84.0,Massachusetts,XL,Olive,Spring,4.6,No,Credit Card,Standard,9,Bank Transfer,Fortnightly,No,Young Adults (18-29),1,0,0
2160,18,Male,Shirt,Clothing,58.0,Louisiana,M,Peach,Fall,3.0,No,PayPal,Free Shipping,34,Cash,Annually,No,Young Adults (18-29),1,0,0
2161,45,Male,Blouse,Clothing,92.0,West Virginia,L,Charcoal,Winter,3.3,No,Bank Transfer,Express,21,PayPal,Annually,No,Adults (30-49),1,0,0
2162,23,Male,Dress,Clothing,69.0,Washington,S,Peach,Summer,3.8,No,Credit Card,Express,5,Debit Card,Fortnightly,No,Young Adults (18-29),1,0,0
2163,60,Male,Shorts,Clothing,48.0,Oregon,S,Black,Summer,2.7,No,Credit Card,Free Shipping,32,PayPal,Weekly,No,Middle age (50-64),1,0,0
2164,52,Male,Shoes,Footwear,60.0,New York,L,Gray,Spring,4.5,No,Bank Transfer,Express,44,Bank Transfer,Monthly,No,Middle age (50-64),1,0,0
2165,42,Male,Sandals,Footwear,20.0,Iowa,S,Olive,Winter,4.8,No,Venmo,Next Day Air,46,PayPal,Bi-Weekly,No,Adults (30-49),1,0,0
2166,29,Male,Pants,Clothing,55.0,Idaho,M,Turquoise,Summer,4.2,No,Bank Transfer,Express,42,Credit Card,Every 3 Months,No,Young Adults (18-29),1,0,0
2167,31,Male,Jacket,Outerwear,88.0,New Jersey,S,Purple,Spring,3.5,No,Venmo,Express,50,Credit Card,Bi-Weekly,No,Adults (30-49),1,0,0
2168,30,Male,Skirt,Clothing,48.0,Ohio,L,Green,Winter,4.9,No,Venmo,Standard,33,Venmo,Fortnightly,No,Adults (30-49),1,0,0
2169,23,Male,Handbag,Accessories,74.0,Connecticut,M,Beige,Spring,4.1,No,Bank Transfer,Next Day Air,32,Cash,Quarterly,No,Young Adults (18-29),1,0,0
2170,31,Male,Coat,Outerwear,42.0,Florida,M,Brown,Fall,2.9,No,PayPal,Next Day Air,32,Bank Transfer,Bi-Weekly,No,Adults (30-49),1,0,0
2171,40,Male,Sweater,Clothing,32.0,South Carolina,M,Turquoise,Fall,4.0,No,PayPal,Next Day Air,37,Venmo,Every 3 Months,No,Adults (30-49),1,0,0
2172,39,Male,Shorts,Clothing,98.0,Missouri,M,Yellow,Summer,4.6,No,Credit Card,Store Pickup,9,Cash,Fortnightly,No,Adults (30-49),1,0,0
2173,28,Male,Skirt,Clothing,89.0,Rhode Island,S,Lavender,Fall,2.8,No,Bank Transfer,Store Pickup,6,PayPal,Fortnightly,No,Young Adults (18-29),1,0,0
2174,23,Male,Gloves,Accessories,97.0,Delaware,S,Cyan,Summer,5.0,No,Cash,2-Day Shipping,36,Venmo,Quarterly,No,Young Adults (18-29),1,0,0
2175,42,Male,Backpack,Accessories,49.0,Colorado,S,Olive,Spring,2.9,No,Cash,Store Pickup,1,Cash,Annually,No,Adults (30-49),1,0,0
2176,68,Male,Dress,Clothing,50.0,Nebraska,M,Silver,Spring,3.3,No,Bank Transfer,Free Shipping,48,Credit Card,Fortnightly,No,Seniors (65+),1,0,0
2177,24,Male,Belt,Accessories,91.0,Vermont,S,Red,Winter,3.4,No,Venmo,2-Day Shipping,44,Debit Card,Quarterly,No,Young Adults (18-29),1,0,0
2178,24,Male,Gloves,Accessories,93.0,Montana,XL,Green,Winter,3.0,No,Bank Transfer,Express,9,PayPal,Bi-Weekly,No,Young Adults (18-29),1,0,0
2179,21,Male,Jewelry,Accessories,98.0,Florida,M,Gold,Summer,4.7,No,Debit Card,Standard,32,Venmo,Annually,No,Young Adults (18-29),1,0,0
2180,49,Male,Socks,Clothing,82.0,Delaware,L,Lavender,Fall,2.9,No,Credit Card,Next Day Air,14,PayPal,Monthly,No,Adults (30-49),1,0,0
2181,41,Male,Coat,Outerwear,37.0,Connecticut,M,Yellow,Summer,4.1,No,Debit Card,Store Pickup,43,Cash,Quarterly,No,Adults (30-49),1,0,0
2182,22,Male,Handbag,Accessories,63.0,Hawaii,M,Black,Fall,3.2,No,Venmo,Free Shipping,32,Bank Transfer,Bi-Weekly,No,Young Adults (18-29),1,0,0
2183,42,Male,Blouse,Clothing,99.0,New Mexico,M,Maroon,Winter,2.7,No,Cash,Store Pickup,26,Venmo,Bi-Weekly,No,Adults (30-49),1,0,0
2184,30,Male,Shorts,Clothing,37.0,Kansas,M,Maroon,Spring,4.7,No,PayPal,Store Pickup,2,Cash,Monthly,No,Adults (30-49),1,0,0
2185,38,Male,Shoes,Footwear,34.0,Nevada,S,Gold,Spring,3.2,No,PayPal,Free Shipping,16,PayPal,Every 3 Months,No,Adults (30-49),1,0,0
2186,40,Male,Shorts,Clothing,32.0,North Carolina,M,Violet,Winter,2.5,No,Venmo,Express,50,Debit Card,Every 3 Months,No,Adults (30-49),1,0,0
2187,55,Male,Sandals,Footwear,23.0,New Mexico,XL,Teal,Winter,4.3,No,Bank Transfer,Next Day Air,6,PayPal,Every 3 Months,No,Middle age (50-64),1,0,0
2188,37,Male,Blouse,Clothing,78.0,Idaho,M,Violet,Spring,4.4,No,Venmo,Free Shipping,20,PayPal,Annually,No,Adults (30-49),1,0,0
2189,41,Male,Coat,Outerwear,54.0,California,M,Brown,Winter,4.7,No,PayPal,Next Day Air,9,Credit Card,Weekly,No,Adults (30-49),1,0,0
2190,38,Male,Blouse,Clothing,94.0,Wisconsin,XL,Brown,Fall,4.0,No,PayPal,Express,47,Credit Card,Bi-Weekly,No,Adults (30-49),1,0,0
2191,42,Male,Belt,Accessories,75.0,Alaska,S,Maroon,Spring,4.6,No,Debit Card,Express,33,Credit Card,Annually,No,Adults (30-49),1,0,0
2192,26,Male,Blouse,Clothing,69.0,Pennsylvania,S,Maroon,Summer,3.8,No,Venmo,Next Day Air,46,Cash,Bi-Weekly,No,Young Adults (18-29),1,0,0
2193,41,Male,Scarf,Accessories,35.0,Virginia,L,Yellow,Winter,3.2,No,Bank Transfer,Next Day Air,9,Credit Card,Monthly,No,Adults (30-49),1,0,0
2194,27,Male,Shirt,Clothing,78.0,California,L,Turquoise,Spring,5.0,No,Bank Transfer,Express,8,PayPal,Monthly,No,Young Adults (18-29),1,0,0
2195,61,Male,Socks,Clothing,29.0,Kentucky,M,Silver,Summer,3.5,No,Debit Card,Standard,48,Bank Transfer,Quarterly,No,Middle age (50-64),1,0,0
2196,58,Male,Jeans,Clothing,62.0,New York,M,Brown,Fall,3.7,No,Credit Card,Next Day Air,2,Cash,Monthly,No,Middle age (50-64),1,0,0
2197,25,Male,Dress,Clothing,58.0,Vermont,M,Gray,Spring,4.8,No,Venmo,Next Day Air,31,PayPal,Weekly,No,Young Adults (18-29),1,0,0
2198,33,Male,Boots,Footwear,88.0,Pennsylvania,M,Indigo,Summer,3.7,No,PayPal,2-Day Shipping,40,Venmo,Monthly,No,Adults (30-49),1,0,0
2199,57,Male,Scarf,Accessories,80.0,New York,L,Turquoise,Summer,3.5,No,Cash,Free Shipping,35,Venmo,Monthly,No,Middle age (50-64),1,0,0
2200,39,Male,Scarf,Accessories,47.0,North Carolina,M,Maroon,Summer,4.9,No,Bank Transfer,Store Pickup,40,Debit Card,Monthly,No,Adults (30-49),1,0,0
2201,60,Male,Gloves,Accessories,51.0,Wyoming,L,Charcoal,Summer,4.7,No,PayPal,Next Day Air,27,Debit Card,Every 3 Months,No,Middle age (50-64),1,0,0
2202,39,Male,Pants,Clothing,25.0,Ohio,L,Peach,Spring,4.9,No,Bank Transfer,2-Day Shipping,10,Venmo,Annually,No,Adults (30-49),1,0,0
2203,42,Male,Dress,Clothing,36.0,Alabama,M,Red,Summer,4.3,No,PayPal,Next Day Air,23,Credit Card,Weekly,No,Adults (30-49),1,0,0
2204,53,Male,Dress,Clothing,79.0,Rhode Island,M,Indigo,Winter,3.1,No,Venmo,Free Shipping,32,Cash,Quarterly,No,Middle age (50-64),1,0,0
2205,20,Male,Jeans,Clothing,41.0,Oregon,S,Lavender,Winter,3.4,No,Venmo,2-Day Shipping,6,Debit Card,Monthly,No,Young Adults (18-29),1,0,0
2206,46,Male,Sweater,Clothing,68.0,North Dakota,XL,Red,Fall,2.7,No,PayPal,Express,27,PayPal,Weekly,No,Adults (30-49),1,0,0
2207,46,Male,Sandals,Footwear,51.0,Illinois,L,Green,Spring,2.6,No,PayPal,Store Pickup,25,Bank Transfer,Fortnightly,No,Adults (30-49),1,0,0
2208,69,Male,Handbag,Accessories,38.0,New Mexico,M,Gray,Fall,2.9,No,Debit Card,Next Day Air,11,Credit Card,Annually,No,Seniors (65+),1,0,0
2209,28,Male,Scarf,Accessories,46.0,Colorado,XL,Violet,Summer,2.7,No,Debit Card,2-Day Shipping,23,PayPal,Monthly,No,Young Adults (18-29),1,0,0
2210,42,Male,Sandals,Footwear,20.0,Utah,XL,Beige,Summer,4.5,No,Credit Card,2-Day Shipping,44,Bank Transfer,Quarterly,No,Adults (30-49),1,0,0
2211,30,Male,Sunglasses,Accessories,25.0,Virginia,M,Orange,Summer,3.1,No,Venmo,Store Pickup,35,PayPal,Fortnightly,No,Adults (30-49),1,0,0
2212,50,Male,Sweater,Clothing,89.0,Maine,L,Purple,Winter,3.2,No,PayPal,Free Shipping,45,Debit Card,Every 3 Months,No,Middle age (50-64),1,0,0
2213,59,Male,Pants,Clothing,77.0,Nebraska,M,Brown,Winter,3.3,No,PayPal,Next Day Air,22,Bank Transfer,Quarterly,No,Middle age (50-64),1,0,0
2214,54,Male,Hat,Accessories,94.0,Hawaii,M,Maroon,Fall,2.9,No,Credit Card,Express,18,Debit Card,Quarterly,No,Middle age (50-64),1,0,0
2215,50,Male,Belt,Accessories,100.0,Idaho,L,Gold,Fall,4.1,No,Cash,Standard,20,Debit Card,Weekly,No,Middle age (50-64),1,0,0
2216,25,Male,Sandals,Footwear,96.0,West Virginia,M,Indigo,Winter,2.7,No,Debit Card,Express,28,Credit Card,Fortnightly,No,Young Adults (18-29),1,0,0
2217,41,Male,Pants,Clothing,36.0,Vermont,XL,Silver,Winter,4.0,No,Credit Card,Store Pickup,15,Venmo,Bi-Weekly,No,Adults (30-49),1,0,0
2218,35,Male,Jewelry,Accessories,27.0,Indiana,XL,Red,Fall,2.6,No,Bank Transfer,Store Pickup,42,Bank Transfer,Fortnightly,No,Adults (30-49),1,0,0
2219,67,Male,Sunglasses,Accessories,67.0,Idaho,M,Magenta,Winter,3.5,No,Cash,Store Pickup,20,Debit Card,Quarterly,No,Seniors (65+),1,0,0
2220,33,Male,Blouse,Clothing,91.0,Minnesota,S,Purple,Fall,2.8,No,PayPal,Store Pickup,16,Bank Transfer,Fortnightly,No,Adults (30-49),1,0,0
2221,19,Male,Belt,Accessories,62.0,Wyoming,XL,Beige,Fall,4.5,No,Cash,Store Pickup,47,Cash,Annually,No,Young Adults (18-29),1,0,0
2222,25,Male,Shorts,Clothing,88.0,Kansas,XL,White,Fall,3.0,No,Debit Card,Free Shipping,34,Credit Card,Annually,No,Young Adults (18-29),1,0,0
2223,32,Male,Pants,Clothing,66.0,Georgia,M,Teal,Summer,4.4,No,PayPal,Store Pickup,30,Credit Card,Weekly,No,Adults (30-49),1,0,0
2224,30,Male,Sandals,Footwear,65.0,Kansas,M,Gray,Fall,4.7,No,Credit Card,Next Day Air,5,PayPal,Quarterly,No,Adults (30-49),1,0,0
2225,18,Male,Gloves,Accessories,25.0,Nebraska,L,Charcoal,Winter,4.3,No,Credit Card,Standard,38,Cash,Quarterly,No,Young Adults (18-29),1,0,0
2226,38,Male,Belt,Accessories,64.0,Washington,S,Olive,Spring,4.8,No,Credit Card,Free Shipping,18,Credit Card,Annually,No,Adults (30-49),1,0,0
2227,22,Male,Shirt,Clothing,72.0,Missouri,L,Blue,Spring,4.8,No,Credit Card,Store Pickup,28,Cash,Annually,No,Young Adults (18-29),1,0,0
2228,40,Male,Scarf,Accessories,74.0,Washington,S,Gray,Summer,4.4,No,Venmo,Next Day Air,42,Credit Card,Fortnightly,No,Adults (30-49),1,0,0
2229,54,Male,Gloves,Accessories,50.0,Kansas,M,Green,Fall,3.7,No,Debit Card,Free Shipping,5,Credit Card,Weekly,No,Middle age (50-64),1,0,0
2230,70,Male,Pants,Clothing,97.0,Minnesota,M,Silver,Fall,3.9,No,Bank Transfer,Express,50,Venmo,Monthly,No,Seniors (65+),1,0,0
2231,52,Male,Sneakers,Footwear,36.0,Colorado,S,Teal,Spring,3.8,No,Debit Card,Express,33,Venmo,Fortnightly,No,Middle age (50-64),1,0,0
2232,34,Male,Jacket,Outerwear,49.0,Utah,M,Beige,Fall,4.1,No,Cash,Store Pickup,1,Credit Card,Weekly,No,Adults (30-49),1,0,0
2233,65,Male,Shoes,Footwear,64.0,North Carolina,L,Lavender,Spring,4.0,No,Bank Transfer,Store Pickup,14,Cash,Fortnightly,No,Seniors (65+),1,0,0
2234,38,Male,Blouse,Clothing,31.0,Florida,XL,Gray,Summer,4.5,No,Credit Card,Express,48,Credit Card,Monthly,No,Adults (30-49),1,0,0
2235,35,Male,Boots,Footwear,66.0,New Hampshire,S,Yellow,Winter,4.0,No,Cash,Express,26,Cash,Weekly,No,Adults (30-49),1,0,0
2236,40,Male,Socks,Clothing,82.0,Illinois,M,Gray,Spring,4.5,No,Credit Card,2-Day Shipping,44,Credit Card,Annually,No,Adults (30-49),1,0,0
2237,23,Male,T-shirt,Clothing,88.0,Louisiana,M,Yellow,Winter,2.7,No,Venmo,Standard,18,Debit Card,Fortnightly,No,Young Adults (18-29),1,0,0
2238,45,Male,Sandals,Footwear,34.0,Alabama,S,Black,Summer,3.8,No,Bank Transfer,Next Day Air,31,Venmo,Every 3 Months,No,Adults (30-49),1,0,0
2239,40,Male,Sneakers,Footwear,84.0,Florida,L,Beige,Winter,3.8,No,Credit Card,Standard,18,Debit Card,Weekly,No,Adults (30-49),1,0,0
2240,42,Male,Jewelry,Accessories,96.0,Alabama,L,Indigo,Summer,3.8,No,Bank Transfer,2-Day Shipping,41,Credit Card,Every 3 Months,No,Adults (30-49),1,0,0
2241,57,Male,Sandals,Footwear,71.0,California,L,Green,Winter,4.3,No,Credit Card,Next Day Air,18,Debit Card,Every 3 Months,No,Middle age (50-64),1,0,0
2242,18,Male,Jacket,Outerwear,77.0,Maryland,M,Purple,Summer,3.5,No,Bank Transfer,Free Shipping,3,Bank Transfer,Bi-Weekly,No,Young Adults (18-29),1,0,0
2243,18,Male,Skirt,Clothing,66.0,Nevada,M,Orange,Spring,3.8,No,PayPal,Next Day Air,5,Credit Card,Bi-Weekly,No,Young Adults (18-29),1,0,0
2244,56,Male,Shirt,Clothing,21.0,Massachusetts,M,Teal,Winter,3.7,No,Cash,2-Day Shipping,13,Debit Card,Annually,No,Middle age (50-64),1,0,0
2245,35,Male,Shorts,Clothing,37.0,South Carolina,M,Gold,Summer,4.8,No,Credit Card,2-Day Shipping,22,PayPal,Annually,No,Adults (30-49),1,0,0
2246,49,Male,Socks,Clothing,90.0,Delaware,L,Gray,Fall,4.9,No,Venmo,Free Shipping,45,PayPal,Fortnightly,No,Adults (30-49),1,0,0
2247,49,Male,Jacket,Outerwear,96.0,Hawaii,M,Cyan,Fall,4.3,No,Cash,Store Pickup,39,PayPal,Every 3 Months,No,Adults (30-49),1,0,0
2248,34,Male,Jewelry,Accessories,37.0,Florida,L,Teal,Summer,4.4,No,PayPal,Next Day Air,18,Venmo,Annually,No,Adults (30-49),1,0,0
2249,63,Male,T-shirt,Clothing,66.0,Rhode Island,M,Violet,Winter,3.4,No,Cash,Free Shipping,19,PayPal,Fortnightly,No,Middle age (50-64),1,0,0
2250,42,Male,Gloves,Accessories,45.0,Wyoming,XL,Indigo,Spring,4.3,No,Bank Transfer,Next Day Air,29,Debit Card,Weekly,No,Adults (30-49),1,0,0
2251,41,Male,Shoes,Footwear,89.0,Colorado,L,Pink,Summer,4.6,No,Venmo,Store Pickup,19,Credit Card,Weekly,No,Adults (30-49),1,0,0
2252,26,Male,Shoes,Footwear,94.0,Virginia,L,Gold,Fall,3.8,No,PayPal,Free Shipping,22,Debit Card,Monthly,No,Young Adults (18-29),1,0,0
2253,48,Male,Shoes,Footwear,96.0,Nebraska,S,Maroon,Summer,3.9,No,Venmo,Express,21,Bank Transfer,Annually,No,Adults (30-49),1,0,0
2254,62,Male,Hoodie,Clothing,31.0,Oklahoma,M,Brown,Spring,2.6,No,Credit Card,Store Pickup,22,PayPal,Monthly,No,Middle age (50-64),1,0,0
2255,24,Male,Belt,Accessories,79.0,North Dakota,M,Gold,Winter,4.2,No,Venmo,Store Pickup,44,PayPal,Every 3 Months,No,Young Adults (18-29),1,0,0
2256,48,Male,Coat,Outerwear,39.0,Michigan,L,Teal,Spring,4.6,No,Venmo,Store Pickup,42,Bank Transfer,Quarterly,No,Adults (30-49),1,0,0
2257,31,Male,Blouse,Clothing,22.0,California,M,Turquoise,Fall,5.0,No,Debit Card,Standard,33,Credit Card,Quarterly,No,Adults (30-49),1,0,0
2258,41,Male,Skirt,Clothing,32.0,Tennessee,L,Olive,Fall,4.2,No,PayPal,Standard,6,Bank Transfer,Annually,No,Adults (30-49),1,0,0
2259,24,Male,T-shirt,Clothing,71.0,Ohio,L,Cyan,Winter,4.3,No,Bank Transfer,Store Pickup,44,Credit Card,Every 3 Months,No,Young Adults (18-29),1,0,0
2260,60,Male,Jeans,Clothing,96.0,Florida,XL,Beige,Spring,3.3,No,Venmo,Free Shipping,24,Cash,Annually,No,Middle age (50-64),1,0,0
2261,38,Male,Scarf,Accessories,82.0,Missouri,M,Blue,Fall,4.9,No,Venmo,Express,16,PayPal,Quarterly,No,Adults (30-49),1,0,0
2262,58,Male,Backpack,Accessories,76.0,South Carolina,L,Gold,Spring,4.4,No,Cash,Standard,12,Bank Transfer,Fortnightly,No,Middle age (50-64),1,0,0
2263,53,Male,Backpack,Accessories,22.0,Arizona,M,Green,Winter,3.1,No,Venmo,2-Day Shipping,50,PayPal,Monthly,No,Middle age (50-64),1,0,0
2264,44,Male,Scarf,Accessories,40.0,Indiana,XL,Green,Winter,3.5,No,PayPal,Store Pickup,42,Cash,Quarterly,No,Adults (30-49),1,0,0
2265,51,Male,Hat,Accessories,92.0,North Dakota,M,Turquoise,Summer,3.9,No,Bank Transfer,2-Day Shipping,50,PayPal,Monthly,No,Middle age (50-64),1,0,0
2266,36,Male,Coat,Outerwear,94.0,Montana,XL,Yellow,Fall,3.9,No,Bank Transfer,Store Pickup,10,PayPal,Quarterly,No,Adults (30-49),1,0,0
2267,20,Male,Dress,Clothing,44.0,Missouri,M,Yellow,Fall,4.3,No,Bank Transfer,Store Pickup,32,Debit Card,Weekly,No,Young Adults (18-29),1,0,0
2268,32,Male,Gloves,Accessories,49.0,Kentucky,S,Blue,Spring,3.8,No,Venmo,Express,37,Venmo,Weekly,No,Adults (30-49),1,0,0
2269,66,Male,Sweater,Clothing,26.0,Georgia,L,Charcoal,Spring,2.7,No,Credit Card,2-Day Shipping,15,Bank Transfer,Monthly,No,Seniors (65+),1,0,0
2270,49,Male,Skirt,Clothing,38.0,Kentucky,M,Yellow,Fall,4.4,No,Credit Card,Store Pickup,27,Credit Card,Annually,No,Adults (30-49),1,0,0
2271,27,Male,Blouse,Clothing,72.0,Georgia,L,Purple,Spring,3.5,No,Debit Card,Express,7,Venmo,Weekly,No,Young Adults (18-29),1,0,0
2272,29,Male,Dress,Clothing,99.0,Alaska,M,Green,Summer,3.4,No,Cash,Free Shipping,49,PayPal,Quarterly,No,Young Adults (18-29),1,0,0
2273,29,Male,Jacket,Outerwear,38.0,Maine,L,Charcoal,Spring,4.0,No,Venmo,Standard,44,PayPal,Monthly,No,Young Adults (18-29),1,0,0
2274,55,Male,Coat,Outerwear,96.0,New Mexico,L,Silver,Winter,4.8,No,Credit Card,Express,13,PayPal,Bi-Weekly,No,Middle age (50-64),1,0,0
2275,57,Male,Dress,Clothing,27.0,New York,L,Turquoise,Spring,4.5,No,Cash,Next Day Air,38,PayPal,Fortnightly,No,Middle age (50-64),1,0,0
2276,29,Male,Shorts,Clothing,24.0,Oklahoma,M,Gray,Winter,4.4,No,PayPal,Standard,10,Debit Card,Weekly,No,Young Adults (18-29),1,0,0
2277,31,Male,Jeans,Clothing,82.0,Wyoming,L,Red,Summer,4.1,No,Bank Transfer,2-Day Shipping,25,Debit Card,Weekly,No,Adults (30-49),1,0,0
